Available as of,Available date,Neighbourhood or locality,Construction year,Building condition,Street frontage width,Number of frontages,Surroundings type,Virtual visit,Living area,Living room surface,Dining room,Kitchen type,Kitchen surface,Bedrooms,Bedroom 1 surface,Bedroom 2 surface,Bedroom 3 surface,Bedroom 4 surface,Bedroom 5 surface,Bathrooms,Shower rooms,Toilets,Office,Professional space surface,Basement,Attic,Furnished,Surface of the plot,Width of the lot on the street,Connection to sewer network,Garden surface,Elevator,Accessible for disabled people,TV cable,Swimming pool,Primary energy consumption,Energy class,nan,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,Heating type,Double glazing,Total ground floor buildable,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Price,Cadastral income,Tenement building,nan,Address,Website,External reference
After signing the deed,September 30 2023 - 12:00 AM,Liège environs,1850,Good,7 m,3,Isolated,Link to the virtual visit,230  m² square meters,12  m² square meters,Yes,USA installed,11  m² square meters,5,15  m² square meters,15  m² square meters,26  m² square meters,12  m² square meters,13  m² square meters,2,2,2,Yes,73  m² square meters,Yes,Yes,No,432  m²  square meters,7 m  meters,Connected,339  m²  square meters,No,No,Yes,No,403  kWh/m²  kilowatt hour per square meters,E,nan,20220908028590,101 kg CO₂/m²,28418 kWh/year,Fuel oil,Yes,93  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 235,000  Make an offer starting from  235000 €",€ 593  593 €,Yes,nan,Rue de la Wallonie 2A 4680  - Oupeye,http://www.nigel-immo.be,4934898
After signing the deed,September 30 2023 - 12:00 AM,Liège environs,1850,Good,7 m,3,Isolated,Link to the virtual visit,230  m² square meters,12  m² square meters,Yes,Not installed,11  m² square meters,5,15  m² square meters,15  m² square meters,26  m² square meters,12  m² square meters,13  m² square meters,2,2,2,12  m² square meters,Yes,73  m² square meters,Yes,Yes,No,432  m²  square meters,7 m  meters,Connected,339  m²  square meters,No,No,Yes,No,403  kWh/m²  kilowatt hour per square meters,E,nan,20220908028590,101 kg CO₂/m²,28418 kWh/year,No,Fuel oil,Yes,Yes,93  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 235,000  Make an offer starting from  235000 €",€ 593  593 €,No,nan,Rue de la Wallonie 2A 4680  - Oupeye,http://www.nigel-immo.be,4894846
After signing the deed,January 1 2023 - 12:00 AM,Nivelles,1875,To be done up,7.5 m,2,Urban,207  m² square meters,19  m² square meters,Yes,Installed,13  m² square meters,4,19  m² square meters,17  m² square meters,8  m² square meters,11  m² square meters,1,1,8  m² square meters,Yes,Yes,Yes,No,608  m²  square meters,7.5 m  meters,Connected,Yes,518  m²  square meters,Yes,533  kWh/m²  kilowatt hour per square meters,G,nan,20221024003119,98 kg CO₂/m²,110112 kWh/year,No,Gas,90  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 360,000  Make an offer starting from  360000 €",€ 814  814 €,No,nan,Grand Place 2 1470  - Genappe,http://www.daloze.be,5074572
To be defined,Hesbaye,1881,Good,15 m,4,2,Isolated,330  m² square meters,40  m² square meters,Yes,Installed,12  m² square meters,4,16  m² square meters,20  m² square meters,22  m² square meters,27  m² square meters,1,2,14  m² square meters,Yes,76  m² square meters,49  m² square meters,76  m² square meters,No,1570  m²  square meters,Connected,850  m²  square meters,120  m²  square meters,412  kWh/m²  kilowatt hour per square meters,E,nan,20230504030790,104 kg CO₂/m²,124494 kWh/year,Fuel oil,285  m²  square meters,No,"Living area (residential, urban or rural)","€ 425,000  425000 €",€ 788  788 €,No,nan,Chaussée de Tirlemont 15/1 4260  - Braives,http://www.immodemarneffe.be,5337746
After signing the deed,9120 Beveren met deelgemeenten,1957,To renovate,6 m,2,Isolated,155  m² square meters,31  m² square meters,Semi equipped,16  m² square meters,3,16  m² square meters,8  m² square meters,14  m² square meters,1,1,30  m² square meters,No,228  m²  square meters,Connected,Yes,115  m²  square meters,15  m²  square meters,No,No,Yes,No,917  kWh/m²  kilowatt hour per square meters,F,nan,20221017-0002699176,Not specified,Not specified,Gas,Yes,90  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 235,000  235000 €",€ 555  555 €,No,nan,"Oude zandstraat , 30 9120  - Beveren",http://www.c21locus.be,5335678
Not specified,Not specified,Not specified,Not specified,Not specified,No,nan,"Roterijstraat, 202 8793  - Waregem",http://www.immobeguin.be/,26411 -
At delivery,November 1 2023 - 12:00 AM,Oost-Vlaanderen,6,6,20  kWh/m²  kilowatt hour per square meters,A,nan,Not specified,Not specified,Not specified,Yes,No,No,Non flood zone,No,nan,Sint-Denijslaan 1 9000  - Gent,http://www.immodavinci.be,5340559
After signing the deed,Huy et 5kms,2009,As new,11 m,4,2,Countryside,195  m² square meters,54  m² square meters,Installed,3,15  m² square meters,15  m² square meters,11  m² square meters,1,2,38  m² square meters,10  m² square meters,No,870  m²  square meters,Not connected,515  m²  square meters,30  m²  square meters,170  kWh/m²  kilowatt hour per square meters,B,nan,20230303020972,43 kg CO₂/m²,28008 kWh/year,Fuel oil,Yes,88  m²  square meters,Yes,"Living area (residential, urban or rural)","€ 440,000  440000 €",€ 847  847 €,No,nan,Chaussée de Tirlemont 15/1 4260  - Braives,http://www.immodemarneffe.be,5337311
After signing the deed,July 15 2023 - 12:00 AM,Bruxelles (19 communes),1932,Good,5.5 m,2,Isolated,Link to the virtual visit,187  m² square meters,30  m² square meters,Installed,4,14  m² square meters,13  m² square meters,14  m² square meters,12  m² square meters,1,2,3,Yes,Yes,No,130  m²  square meters,Connected,Yes,70  m²  square meters,20  m²  square meters,No,No,Yes,No,269  kWh/m²  kilowatt hour per square meters,E,nan,Not specified,46 kg CO₂/m²,Not specified,Gas,Yes,Yes,"€ 620,000  620000 €",€ 951  951 €,No,nan,"Avenue des Cerisiers, 212 1200  - Woluwe-St-Lambert",http://www.expertissimmo.eu,5340867
Depending on the tenant,Brabant Wallon,1978,Good,8 m,4,2,2,Urban,Link to the virtual visit,228  m² square meters,30  m² square meters,Installed,15  m² square meters,5,13  m² square meters,11  m² square meters,13  m² square meters,11  m² square meters,19  m² square meters,3,3,3,33  m² square meters,4  m² square meters,No,780  m²  square meters,Connected,Yes,300  m²  square meters,10  m²  square meters,No,No,Yes,Yes,No,346  kWh/m²  kilowatt hour per square meters,E,nan,20220930010866,6097 kg CO₂/m²,Not specified,Gas,Yes,Yes,No,No,No,Possible flood zone,"Living area (residential, urban or rural)","€ 750,000  750000 €","€ 2,590  2590 €",Yes,nan,Avenue Fond Jean Rosy 17A 1330  - Rixensart,http://www.weinvest.be,5291822
After signing the deed,July 18 2023 - 12:00 AM,Oupeye,1918,Good,9 m,3,1,Isolated,Link to the virtual visit,185  m² square meters,35  m² square meters,Yes,Installed,12  m² square meters,4,32  m² square meters,26  m² square meters,15  m² square meters,12  m² square meters,1,1,2,12  m² square meters,Yes,30  m² square meters,26  m² square meters,No,205  m²  square meters,18 m  meters,Connected,Yes,72  m²  square meters,No,No,Yes,Yes,No,532  kWh/m²  kilowatt hour per square meters,G,nan,20170608004736,97 kg CO₂/m²,129946 kWh/year,Gas,Yes,128  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 219,000  Make an offer starting from  219000 €",€ 540  540 €,No,nan,Rue de la Wallonie 2A 4680  - Oupeye,http://www.nigel-immo.be,5315336
After signing the deed,April 14 2023 - 12:00 AM,Grand Liège,1862,Good,5 m,2,2,4,Isolated,Link to the virtual visit,125  m² square meters,25  m² square meters,Yes,Installed,10  m² square meters,4,10  m² square meters,15  m² square meters,12  m² square meters,14  m² square meters,1,1,1,Yes,No,229  m²  square meters,11 m  meters,28  m²  square meters,108  m²  square meters,No,No,Yes,No,509  kWh/m²  kilowatt hour per square meters,F,nan,20230404023639,509 kg CO₂/m²,74492 kWh/year,Fuel oil,80  m²  square meters,Non flood zone,"€ 244,000  244000 €",€ 743  743 €,No,nan,Place Merlot 6 4100  - Seraing,http://www.penoit.be,5338442
At delivery,January 15 2024 - 12:00 AM,Oost-Vlaanderen,1,1,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Yes,No,No,Possible flood zone,No,nan,Sint-Denijslaan 1 9000  - Gent,http://www.immodavinci.be,5339892
Not specified,Not specified,Not specified,Not specified,Not specified,No,nan,Burg Gillonlaan 115 8500  - Kortrijk,http://www.immobeguin.be/,26418 -
To be defined,November 30 2023 - 12:00 AM,Bruxelles-Ouest,1945,Good,6.5 m,3,1,Isolated,180  m² square meters,30  m² square meters,Hyper equipped,8  m² square meters,3,20  m² square meters,12  m² square meters,9  m² square meters,1,35,1,Yes,Yes,No,154  m²  square meters,6.5 m  meters,Connected,Yes,70  m²  square meters,No,No,Yes,Yes,No,403  kWh/m²  kilowatt hour per square meters,G,nan,Not specified,79 kg CO₂/m²,Not specified,No,Gas,Yes,180  m²  square meters,No,No,No,Non flood zone,"€ 425,000  425000 €","€ 1,083  1083 €",No,nan,rue Antoine Breart 42 1060  - Saint-Gilles,5340705
After signing the deed,March 16 2023 - 12:00 AM,Brabant Wallon,1932,To renovate,5 m,3,1,4,Urban,Link to the virtual visit,173  m² square meters,32  m² square meters,Yes,Semi equipped,20  m² square meters,3,19  m² square meters,13  m² square meters,12  m² square meters,1,4,37  m² square meters,30  m² square meters,Yes,No,428  m²  square meters,8 m  meters,Connected,Yes,333  m²  square meters,15  m²  square meters,No,No,Yes,No,346  kWh/m²  kilowatt hour per square meters,E,nan,20230213013741,66 kg CO₂/m²,78018 kWh/year,No,Gas,Yes,Yes,95  m²  square meters,No,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 425,000  Make an offer starting from  425000 €","€ 1,792  1792 €",No,nan,Avenue Fond Jean Rosy 17A 1330  - Rixensart,http://www.weinvest.be,5340153
At delivery,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Yes,No,No,Non flood zone,No,nan,Grote Markt 10 2200  - HERENTALS,http://www.heylenvastgoed.be,65386 - NWB-22-DHE-0
After signing the deed,Brabant Wallon,1955,To be done up,6 m,4,3,"Living area (residential, urban or rural)",Link to the virtual visit,185  m² square meters,33  m² square meters,Installed,7  m² square meters,6,17  m² square meters,7  m² square meters,14  m² square meters,12  m² square meters,16  m² square meters,1,1,2,6  m² square meters,Yes,17  m² square meters,No,302  m²  square meters,9 m  meters,Connected,Yes,206  m²  square meters,21  m²  square meters,No,No,Yes,Yes,No,265  kWh/m²  kilowatt hour per square meters,D,nan,2018061201893,49 kg CO₂/m²,63270 kWh/year,Gas,Yes,Yes,96  m²  square meters,Yes,No,No,Non flood zone,"Living area (residential, urban or rural)","Make an offer starting from  € 499,000  Make an offer starting from  499000 €","€ 2,216  2216 €",No,nan,Avenue Fond Jean Rosy 17A 1330  - Rixensart,http://www.weinvest.be,5340156
At delivery,August 1 2024 - 12:00 AM,Gent en omstreken,1,2,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,86  m²  square meters,Yes,No,No,Non flood zone,No,nan,Sint-Denijslaan 1 9000  - Gent,http://www.immodavinci.be,5339804
After signing the deed,February 15 2023 - 12:00 AM,Oost-Vlaanderen,1979,To renovate,12.2 m,2,Urban,1264  m² square meters,Yes,Installed,8,4,5,Yes,Yes,No,430  m²  square meters,12.2 m  meters,Connected,Yes,Yes,Yes,No,No,242  kWh/m²  kilowatt hour per square meters,C,nan,2753917,Not specified,Not specified,Gas,416  m²  square meters,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 850,000  850000 €","€ 6,355  6355 €",Yes,nan,Sint-Denijslaan 1 9000  - Gent,http://www.immodavinci.be,5340194
At delivery,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,No,No,No,Non flood zone,No,nan,Grote Markt 10 2200  - HERENTALS,http://www.heylenvastgoed.be,79521 - NWB-23-DHE-0
After signing the deed,1972,To be done up,8 m,4,2,3,180  m² square meters,32  m² square meters,Semi equipped,13  m² square meters,3,15  m² square meters,14  m² square meters,13  m² square meters,12  m² square meters,No,1,2,8  m² square meters,Yes,Yes,No,No,1150  m²  square meters,No,No,13.8 m  meters,Yes,24  m²  square meters,827  kWh/m²  kilowatt hour per square meters,F,nan,20230223-0002819553-RES-2,Not specified,Not specified,No,"Yes, conform",Fuel oil,No,No,No,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 399,000  399000 €","€ 1,628  1628 €",No,nan,Alsembergsesteenweg 660 1653  - Dworp,http://www.multimmo.be,8455 - 3848
After signing the deed,Vlaams-Brabant Noorden,1979,To be done up,7.5 m,4,2,"Living area (residential, urban or rural)",140  m² square meters,21  m² square meters,Yes,USA installed,10  m² square meters,3,18  m² square meters,11  m² square meters,10  m² square meters,1,1,2,10  m² square meters,Yes,No,800  m²  square meters,19 m  meters,Connected,260  m²  square meters,24  m²  square meters,No,No,Yes,No,621  kWh/m²  kilowatt hour per square meters,F,nan,20230501-0002879969-RES-1,10 kg CO₂/m²,Not specified,Electric,Yes,Yes,203  m²  square meters,No,Yes,No,Non flood zone,"Living area (residential, urban or rural)","€ 425,000  425000 €","€ 1,576  1576 €",No,nan,Parklaan 59/1 1930  - Zaventem,http://www.century21zaventem.be,5318831
After signing the deed,1961,To be done up,8 m,2,1,Isolated,282  m² square meters,30  m² square meters,Yes,Installed,14  m² square meters,4,20  m² square meters,16  m² square meters,14  m² square meters,10  m² square meters,3,2,3,24  m² square meters,Yes,Yes,No,163  m²  square meters,80  m²  square meters,508  kWh/m²  kilowatt hour per square meters,G,nan,Not specified,102 kg CO₂/m²,Not specified,Gas,Yes,"€ 899,000  899000 €","€ 4,437  4437 €",No,nan,Avenue Louise 589 1050  - Ixelles,5337826
After signing the deed,May 8 2023 - 12:00 AM,1946,Good,20 m,4,1,262  m² square meters,20  m² square meters,Installed,4,No,1,1,20  m² square meters,Yes,Yes,No,No,739  m²  square meters,No,No,34 m  meters,Yes,547  m²  square meters,North,60  m²  square meters,565  kWh/m²  kilowatt hour per square meters,G,nan,20180621007413,140 kg CO₂/m²,147954 kWh/year,No,"Yes, not conform",Fuel oil,No,No,No,Yes,"€ 299,000  299000 €","€ 1,395  1395 €",No,nan,Avenue des Ardennes 1/02 4500  - Huy,http://www.immo-bertrand.be,3531 - 2670
Link to the virtual visit,Not specified,Not specified,Not specified,Not specified,Not specified,No,nan,Chaussee de Charleroi 59 B 5030  - Gembloux,http://www.trevitessier.be,297 -
After signing the deed,1996,As new,13 m,4,2,2,Countryside,Link to the virtual visit,162  m² square meters,36  m² square meters,Yes,Installed,11  m² square meters,3,21  m² square meters,12  m² square meters,12  m² square meters,1,1,2,Yes,No,1039  m²  square meters,20 m  meters,Connected,1039  m²  square meters,30  m²  square meters,No,Yes,Yes,336  kWh/m²  kilowatt hour per square meters,D,nan,20200519003248,83 kg CO₂/m²,54497 kWh/year,Fuel oil,Yes,110  m²  square meters,Yes,No,Non flood zone,"Living area (residential, urban or rural)","€ 365,000  365000 €","€ 1,031  1031 €",No,nan,Rue Simon 46/2 6990  - Hotton,http://www.picardimmo.be,5251279
At delivery,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Yes,No,No,Non flood zone,No,nan,Grote Markt 10 2200  - HERENTALS,http://www.heylenvastgoed.be,79125 - NWB-23-DHE-0
After signing the deed,Brabant Flamand,1993,Good,11.8 m,4,1,1,Isolated,165  m² square meters,44  m² square meters,Installed,17  m² square meters,4,14  m² square meters,13  m² square meters,12  m² square meters,12  m² square meters,1,2,Yes,No,647  m²  square meters,18 m  meters,Connected,Yes,647  m²  square meters,Yes,Yes,Yes,342  kWh/m²  kilowatt hour per square meters,D,nan,20220627-0002630116,Not specified,Not specified,Gas,Yes,Yes,Non flood zone,"€ 495,000  495000 €",No,nan,Interleuvenlaan 66 3001  - Heverlee,http://www.weinvest.be,5218480
After signing the deed,1953,Just renovated,5.5 m,1,1,"Living area (residential, urban or rural)",100  m² square meters,20  m² square meters,Yes,Hyper equipped,10  m² square meters,2,15  m² square meters,16  m² square meters,1,2,Yes,10  m² square meters,Yes,8  m² square meters,265  m²  square meters,Yes,Not connected,Yes,60  m²  square meters,West,3,170  kWh/m²  kilowatt hour per square meters,B,nan,20211229010755,Not specified,Not specified,Pellet,Yes,Yes,No,Non flood zone,"Living area (residential, urban or rural)","€ 210,000  210000 €",€ 366  366 €,nan,Avenue Paul de Lorraine 22 1410  - Waterloo,Immo TK
